candidate;fold;mae;rmse;r2;high_auc;actual_mean;prediction_mean;actual_std;prediction_std;std_ratio;p05;p95;p05_p95_width;width_ratio;boring_4_5_share;min_prediction;max_prediction
d2_history_core5;2;2.355075232187907;2.996060044888796;0.29149024379031674;0.794704861111111;5.075;4.525580175717672;3.5743307536005187;1.3688437882642426;0.3829650590912354;3.0755723476409913;6.036195373535153;2.960623025894162;0.2960623025894162;0.6333333333333333;2.6057322025299072;14.296792030334473
d2_history_core5;3;2.4442594826221464;3.137458021796585;-0.01978040759224653;0.5933309169989126;5.925;5.696743792295456;3.1199076155251397;1.0578934700408555;0.3390784601366448;4.140353965759277;7.469395947456358;3.329041981697081;0.3698935535218979;0.6583333333333333;3.683758020401001;8.980184555053711
d2_history_core5;4;1.9936456123987834;2.5835792351535454;0.27917044661808;0.6760817307692308;5.3;4.985228566328685;3.055783880782543;1.2586809440347555;0.411901166162453;3.6570879936218263;7.231512403488159;3.5744244098663325;0.44402787700202906;0.775;2.921113967895508;14.46630859375
d2_history_core5;5;1.9203575809796651;2.4048638309401817;-0.07432408381488065;0.5709090909090908;4.241666666666666;4.3705390373865765;2.329914462069418;0.9462012425361683;0.4061098628040436;3.360651767253876;5.603134775161743;2.242483007907867;0.28031037598848335;0.5833333333333334;3.073643684387207;9.796130180358887
d2_history_core5;6;2.3091392119725547;2.8266054785152215;-0.013715660151377485;0.5667701863354038;5.208333333333333;5.566144820054372;2.8191894458607534;1.0439537072466505;0.37030278641948844;4.06586525440216;7.341535472869873;3.275670218467713;0.4069155550891569;0.65;3.4950554370880127;10.195454597473145
d2_history_core10;1;2.4485913693904875;3.3805256307907565;0.1252955006658053;0.5768229166666666;5.541666666666667;5.056008400519689;3.6296996966629598;1.3085792199145008;0.36051996839230815;3.4343740224838255;7.6143434762954705;4.179969453811645;0.46444105042351613;0.55;2.3711330890655518;9.097021102905273
d2_history_core10;2;2.3755904932816825;3.0295685731406596;0.27555339238427046;0.7730034722222222;5.075;4.603761774301529;3.5743307536005187;1.3237037143842045;0.3703361008353249;3.143050956726074;6.590620541572569;3.4475695848464953;0.34475695848464954;0.625;2.569150447845459;13.892467498779297
d2_history_core10;3;2.421905940771103;3.1359769499341716;-0.018817837534553794;0.5799202609641174;5.925;5.619449637333552;3.1199076155251397;1.122179118822735;0.35968344486823883;4.0364264965057375;7.661178779602051;3.6247522830963135;0.40275025367736816;0.6583333333333333;3.7770326137542725;10.148279190063477
d2_history_core10;4;2.0334344446659087;2.6516319101176853;0.24069635132242284;0.6574519230769231;5.3;4.931684992710749;3.055783880782543;1.2162930594010728;0.39802980408732225;3.461934447288513;6.738876938819885;3.276942491531372;0.40707360143246873;0.75;2.801398277282715;14.062952041625977
d2_history_core10;5;1.938045064608256;2.3967541782056876;-0.06709065528126579;0.5490909090909091;4.241666666666666;4.3481736302375795;2.329914462069418;0.8746385941506324;0.37539515222107467;3.346255695819855;5.635560297966003;2.289304602146148;0.2861630752682685;0.6333333333333333;3.2190487384796143;9.449664115905762
d2_history_core10;6;2.312058335542679;2.8275686048412187;-0.014406596741755262;0.5632763975155279;5.208333333333333;5.479658430814743;2.8191894458607534;0.98844614531986;0.35061359454616864;4.0779541492462155;7.167304873466492;3.0893507242202762;0.3837702763006554;0.7333333333333333;3.5617592334747314;9.697943687438965
