FECHA_DIA;WX_GUST_MAX;WX_GUST_MEAN;WX_PRECIP_PROB_MAX;WX_PRECIP_MAX_HOURLY;WX_PRECIP_HOURS;WX_HEAVY_RAIN_HOURS;WX_PRESSURE_MEAN;WX_DEWPOINT_MEAN;WX_VISIBILITY_MIN;WX_CAPE_MAX;WX_CAPE_MEAN;WX_VPD_MAX;WX_VPD_MEAN;WX_SOIL_MOISTURE_SURFACE_MEAN;WX_SOIL_MOISTURE_DEEP_MEAN;WX_ET0_SUM;WX_LOW_HUMIDITY_HOURS;WX_TEMP_MAX;WX_HUMIDITY_MIN;WX_WIND_MAX;WX_PRESSURE_RANGE;WX_WIND_RAIN_INDEX;WX_FIRE_WEATHER_INDEX
2023-01-09;42.1;30.316666666666666;;0.0;0.0;0.0;1015.8916666666668;14.020833333333334;24140.0;0.0;0.0;0.83;0.30416666666666664;0.17166666666666666;0.2257916666666667;4.28;0.0;19.9;64;20.9;2.599999999999909;0.0;140.860285
2023-01-10;57.2;40.38333333333333;;0.0;0.0;0.0;1017.8125;11.154166666666667;24140.0;0.0;0.0;1.38;0.6266666666666667;0.1709166666666667;0.22508333333333333;5.33;0.0;20.5;42;31.3;3.8999999999999773;0.0;249.00408866666663
2023-01-11;63.0;43.11666666666667;;0.0;0.0;0.0;1019.8791666666666;8.241666666666667;24140.0;10.0;1.6666666666666667;1.1;0.6741666666666667;0.16008333333333333;0.21491666666666664;5.37;0.0;18.9;49;35.8;3.6000000000000227;0.0;243.42097500000003
2023-01-12;59.4;40.175000000000004;;0.0;0.0;0.0;1017.7458333333334;10.15;24140.0;10.0;1.6666666666666667;1.06;0.5291666666666667;0.15495833333333334;0.21762499999999999;4.95;0.0;19.4;53;32.4;3.6000000000000227;0.0;225.7666785
2023-01-13;53.6;35.52916666666667;;0.0;0.0;0.0;1015.5208333333334;11.170833333333334;24140.0;0.0;0.0;0.92;0.4266666666666667;0.15058333333333332;0.21658333333333335;4.78;0.0;19.2;58;32.3;3.2000000000000455;0.0;190.327168
2023-01-14;55.4;43.61666666666667;;0.0;0.0;0.0;1016.0833333333334;10.845833333333333;24140.0;10.0;0.4166666666666667;1.02;0.5033333333333333;0.15104166666666666;0.2227916666666667;4.87;0.0;19.3;55;31.2;2.6000000000000227;0.0;206.9132291666667
2023-01-15;50.0;35.170833333333334;;0.0;0.0;0.0;1016.4791666666666;11.166666666666666;24140.0;0.0;0.0;0.96;0.4583333333333333;0.15;0.22329166666666667;4.99;0.0;20.2;59;28.3;3.5;0.0;181.3
2023-01-16;43.9;34.354166666666664;;0.0;0.0;0.0;1014.3000000000001;10.754166666666668;24140.0;0.0;0.0;0.78;0.38625;0.15170833333333333;0.2275;4.45;0.0;18.5;63;23.0;2.1000000000000227;0.0;144.42920741666666
2023-01-17;35.6;22.270833333333332;;0.0;0.0;0.0;1016.0416666666666;11.483333333333334;24140.0;0.0;0.0;0.51;0.24208333333333332;0.15454166666666666;0.23245833333333335;4.33;0.0;17.4;74;18.2;3.7999999999999545;0.0;99.20445816666665
2023-01-18;33.8;19.541666666666668;;0.0;0.0;0.0;1014.1458333333334;12.145833333333334;24140.0;10.0;3.3333333333333335;0.54;0.23124999999999998;0.15945833333333334;0.23775;4.38;0.0;18.2;74;15.0;3.699999999999932;0.0;95.80387483333334
2023-01-19;38.2;24.425;;0.1;0.0;0.0;1015.0458333333332;11.75;4520.0;0.0;0.0;0.46;0.21166666666666667;0.1679166666666667;0.234375;2.99;0.0;16.4;75;17.7;6.699999999999932;3.64084886852521;102.17895166666668
2023-01-20;48.6;27.34583333333333;;0.0;0.0;0.0;1016.9958333333334;12.258333333333333;19000.0;10.0;1.6666666666666667;0.66;0.37000000000000005;0.17054166666666667;0.230625;4.38;0.0;18.6;69;27.6;2.1000000000000227;0.0;147.59338050000002
2023-01-21;53.6;38.37083333333333;;0.0;0.0;0.0;1014.9833333333332;12.5;24140.0;0.0;0.0;0.84;0.4175;0.17308333333333334;0.231;4.66;0.0;20.1;65;31.4;2.099999999999909;0.0;180.1778293333333
2023-01-22;48.6;34.125;;0.0;0.0;0.0;1013.0625;13.950000000000001;24140.0;0.0;0.0;0.89;0.4566666666666667;0.17666666666666667;0.23316666666666666;4.92;0.0;22.1;66;26.5;3.2000000000000455;0.0;167.48046000000002
2023-01-23;38.5;29.954166666666666;;0.2;1.0;0.0;1012.3874999999999;14.029166666666667;24140.0;10.0;0.4166666666666667;0.55;0.2783333333333333;0.18104166666666666;0.23299999999999998;4.09;0.0;19.1;75;18.0;3.7999999999999545;7.019379936567254;108.54633854166667
2023-01-24;58.0;42.525;;4.3;3.0;0.0;1015.8583333333332;12.3125;160.0;10.0;2.0833333333333335;0.94;0.4970833333333333;0.21025000000000002;0.22987500000000002;4.78;0.0;19.7;58;32.5;4.7999999999999545;96.72699559236841;201.38267
2023-01-25;54.7;37.604166666666664;;0.0;0.0;0.0;1014.0833333333334;10.070833333333333;24140.0;10.0;1.6666666666666667;1.02;0.5395833333333333;0.18995833333333334;0.23175;4.88;0.0;18.6;52;29.6;2.5;0.0;199.99874391666668
2023-01-26;55.8;36.57083333333333;;0.0;0.0;0.0;1014.4041666666667;11.895833333333334;24140.0;10.0;1.25;0.89;0.45541666666666664;0.18862500000000001;0.23033333333333336;4.64;0.0;19.6;60;30.3;3.3999999999999773;0.0;191.03123025
2023-01-27;56.2;38.46666666666667;;0.0;0.0;0.0;1015.9375;10.866666666666667;24140.0;10.0;0.8333333333333334;0.99;0.555;0.18516666666666667;0.22875;4.94;0.0;19.5;56;31.1;2.0;0.0;202.96733033333334
2023-01-28;50.8;33.38333333333333;;0.0;0.0;0.0;1013.2666666666668;12.345833333333333;24140.0;10.0;1.6666666666666667;1.31;0.5841666666666666;0.18333333333333335;0.23175;5.26;0.0;22.5;52;30.9;4.0;0.0;213.1822
2023-01-29;63.4;43.48333333333333;;0.0;0.0;0.0;1011.3791666666666;14.262500000000001;24140.0;10.0;2.9166666666666665;0.8;0.35625;0.18716666666666668;0.23954166666666665;4.38;0.0;21.2;68;36.1;2.199999999999932;0.0;206.88054
2023-01-30;66.2;45.30833333333334;;0.0;0.0;0.0;1012.5749999999999;14.233333333333334;24140.0;0.0;0.0;0.98;0.42;0.19233333333333333;0.24666666666666667;4.63;0.0;21.9;62;38.1;2.1000000000000227;0.0;236.94171599999996
2023-01-31;46.4;34.166666666666664;;0.0;0.0;0.0;1013.2125;11.408333333333333;24140.0;0.0;0.0;0.96;0.46249999999999997;0.19483333333333333;0.245125;4.82;0.0;20.0;59;27.8;3.7999999999999545;0.0;164.16907733333332
2023-02-01;50.8;34.61666666666667;;0.0;0.0;0.0;1016.3708333333334;11.833333333333334;24140.0;10.0;0.8333333333333334;0.95;0.4320833333333333;0.20025;0.24791666666666667;4.71;0.0;19.9;56;29.9;3.7999999999999545;0.0;178.28323499999996
2023-02-02;72.0;42.94166666666666;;0.0;0.0;0.0;1014.6083333333332;11.775;24140.0;0.0;0.0;1.48;0.6945833333333334;0.20025;0.24870833333333334;5.41;0.0;23.3;47;42.8;6.399999999999977;0.0;321.36336
2023-02-03;43.9;33.137499999999996;;0.0;0.0;0.0;1009.3458333333333;14.5625;620.0;210.0;16.666666666666668;1.67;0.735;0.18966666666666665;0.24354166666666666;5.65;0.0;28.6;53;25.0;4.2000000000000455;0.0;212.19460099999998
2023-02-04;43.6;25.987499999999997;;0.0;0.0;0.0;1012.9375;13.941666666666668;460.0;10.0;1.6666666666666667;0.35;0.1475;0.17791666666666664;0.23191666666666666;2.83;0.0;17.7;83;22.0;5.5;0.0;107.24782500000002
2023-02-05;31.3;20.745833333333334;;0.0;0.0;0.0;1015.0791666666668;13.670833333333334;500.0;10.0;0.4166666666666667;0.38;0.15791666666666668;0.18670833333333334;0.23966666666666667;3.39;0.0;17.5;81;13.4;3.6000000000000227;0.0;78.32332025
2023-02-06;46.1;32.00416666666667;;0.0;0.0;0.0;1013.2291666666666;13.5875;24140.0;10.0;2.5;0.83;0.3766666666666667;0.19275;0.24329166666666666;4.26;0.0;20.8;65;26.3;3.6000000000000227;0.0;152.46503175
2023-02-07;54.4;33.012499999999996;;0.0;0.0;0.0;1011.9458333333333;12.7875;24140.0;10.0;2.5;1.29;0.5620833333333334;0.18858333333333333;0.23779166666666665;5.15;0.0;23.0;52;32.7;1.7000000000000455;0.0;225.65904266666666
2023-02-08;45.4;31.38333333333333;;0.0;0.0;0.0;1012.7916666666666;13.754166666666668;24140.0;10.0;1.25;0.58;0.3025;0.18716666666666668;0.24066666666666667;4.2700000000000005;0.0;19.3;74;27.0;2.300000000000068;0.0;130.03816066666667
2023-02-09;52.6;35.362500000000004;;0.0;0.0;0.0;1013.525;14.183333333333332;24140.0;10.0;2.9166666666666665;0.64;0.29625;0.18958333333333333;0.24258333333333335;4.08;0.0;19.8;72;29.3;1.7999999999999545;0.0;156.17378333333338
2023-02-10;52.9;41.262499999999996;;0.0;0.0;0.0;1013.9708333333333;14.283333333333333;24140.0;10.0;0.4166666666666667;0.69;0.36125;0.19562500000000002;0.24229166666666666;4.06;0.0;20.1;66;31.4;2.8999999999999773;0.0;161.31292937499998
2023-02-11;46.8;33.954166666666666;;0.0;0.0;0.0;1012.2666666666668;12.866666666666667;24140.0;0.0;0.0;1.03;0.42124999999999996;0.19579166666666667;0.23875;4.37;0.0;21.0;58;24.5;1.2999999999999545;0.0;171.40700850000002
2023-02-12;41.4;24.329166666666666;;0.1;0.0;0.0;1012.8083333333334;14.454166666666666;24140.0;20.0;3.3333333333333335;0.6;0.28041666666666665;0.19699999999999998;0.23450000000000001;3.69;0.0;19.6;74;20.2;6.100000000000023;3.9458414438990492;119.43071999999998
2023-02-13;57.6;36.35;;0.0;0.0;0.0;1015.7958333333332;12.35;24140.0;10.0;1.6666666666666667;0.96;0.4429166666666667;0.19525;0.2277916666666667;4.39;0.0;19.9;58;32.7;2.699999999999932;0.0;203.749056
2023-02-14;61.6;44.53333333333333;;0.0;0.0;0.0;1017.0291666666667;11.012500000000001;24140.0;10.0;1.25;1.16;0.6279166666666667;0.19025;0.22720833333333335;4.7700000000000005;0.0;20.4;51;34.6;3.699999999999932;0.0;240.79809600000002
2023-02-15;69.8;47.199999999999996;;0.0;0.0;0.0;1013.4;12.0625;24140.0;0.0;0.0;1.03;0.5525;0.18408333333333335;0.23004166666666667;4.5;0.0;21.0;58;39.5;4.0;0.0;257.3044961666667
2023-02-16;59.0;38.22083333333333;;0.0;0.0;0.0;1014.9;9.362499999999999;24140.0;10.0;0.8333333333333334;1.14;0.59375;0.1748333333333333;0.22966666666666669;4.57;0.0;19.0;47;32.6;2.800000000000068;0.0;230.4455433333333
2023-02-17;46.8;33.27916666666666;;0.0;0.0;0.0;1012.2916666666666;6.691666666666666;24140.0;10.0;1.6666666666666667;2.04;1.0858333333333332;0.160375;0.226625;6.0600000000000005;3.0;23.1;24;26.8;5.5;0.0;314.0725536
2023-02-18;33.5;19.533333333333335;;0.0;0.0;0.0;1012.8041666666667;6.708333333333333;24140.0;0.0;0.0;1.43;0.8020833333333334;0.14325;0.22387500000000002;4.95;0.0;20.0;37;15.5;4.899999999999977;0.0;151.14873374999996
2023-02-19;45.4;26.40416666666667;;0.0;0.0;0.0;1015.1541666666667;11.633333333333333;24140.0;0.0;0.0;0.99;0.4291666666666667;0.15204166666666666;0.23004166666666667;4.36;0.0;20.9;59;27.5;2.7000000000000455;0.0;166.95564358333334
2023-02-20;45.4;30.270833333333332;;0.0;0.0;0.0;1012.7958333333332;10.870833333333332;24140.0;10.0;0.8333333333333334;1.18;0.5891666666666667;0.1535;0.22929166666666667;4.53;0.0;20.8;52;24.7;3.2999999999999545;0.0;182.75179799999998
2023-02-21;49.3;30.941666666666666;;0.0;0.0;0.0;1011.0708333333333;9.591666666666667;24140.0;10.0;3.3333333333333335;1.21;0.7129166666666666;0.15279166666666666;0.229625;4.83;0.0;20.8;51;28.0;2.3999999999999773;0.0;201.25888954166663
2023-02-22;41.0;27.325;;0.0;0.0;0.0;1015.1166666666667;11.775;24140.0;0.0;0.0;1.19;0.5129166666666667;0.15466666666666667;0.23024999999999998;4.49;0.0;21.2;53;24.2;4.2999999999999545;0.0;165.69248
2023-02-23;58.3;36.93333333333333;;0.0;0.0;0.0;1016.375;13.208333333333334;24140.0;10.0;1.25;0.93;0.4908333333333334;0.167125;0.241125;4.33;0.0;22.1;65;32.6;2.6000000000000227;0.0;206.233262125
2023-02-24;52.2;34.4625;;0.0;0.0;0.0;1015.1125000000001;12.429166666666667;24140.0;0.0;0.0;0.96;0.35541666666666666;0.173875;0.2379583333333333;3.78;0.0;20.0;59;30.8;1.7999999999999545;0.0;186.834501
2023-02-25;60.1;40.733333333333334;;0.0;0.0;0.0;1018.0333333333333;11.120833333333332;24140.0;10.0;0.4166666666666667;1.28;0.5908333333333333;0.17808333333333334;0.23345833333333332;4.2299999999999995;0.0;20.6;47;33.0;4.399999999999977;0.0;249.65359700000002
2023-02-26;54.0;34.56666666666667;;0.0;0.0;0.0;1018.3583333333332;9.083333333333334;24140.0;0.0;0.0;1.23;0.70375;0.17270833333333332;0.231625;4.66;0.0;20.2;48;29.5;4.5;0.0;220.0424625
2023-02-27;52.6;32.62083333333333;;0.0;0.0;0.0;1013.5708333333333;11.020833333333334;24140.0;10.0;2.0833333333333335;1.34;0.58;0.172875;0.23204166666666667;4.5;0.0;21.7;48;31.7;3.2999999999999545;0.0;224.8898535
2023-02-28;55.8;37.9;;0.0;0.0;0.0;1016.3458333333333;12.554166666666667;24140.0;10.0;0.8333333333333334;1.03;0.4716666666666667;0.17729166666666665;0.23295833333333335;4.29;0.0;21.4;59;33.2;2.2999999999999545;0.0;206.46546375000003
2023-03-01;61.6;44.225;;0.0;0.0;0.0;1015.8833333333333;11.941666666666668;24140.0;10.0;1.25;1.11;0.51;0.18183333333333332;0.23487499999999997;4.12;0.0;19.9;51;35.0;2.8999999999999773;0.0;236.31803066666671
2023-03-02;68.8;43.050000000000004;;0.0;0.0;0.0;1011.1750000000001;11.779166666666667;24140.0;10.0;3.75;1.17;0.5370833333333334;0.18183333333333332;0.2334166666666667;4.2299999999999995;0.0;21.4;54;39.2;9.200000000000045;0.0;271.44501066666663
2023-03-03;53.6;36.40416666666667;;0.0;0.0;0.0;1012.8708333333334;13.174999999999999;24140.0;0.0;0.0;1.11;0.44583333333333336;0.18375;0.23279166666666665;4.06;0.0;21.6;56;28.8;4.600000000000023;0.0;205.41061000000005
2023-03-04;53.6;31.00833333333333;;0.0;0.0;0.0;1013.15;10.804166666666667;24140.0;10.0;0.8333333333333334;1.65;0.6354166666666666;0.1834583333333333;0.2305;4.69;0.0;22.8;40;31.2;2.199999999999932;0.0;258.0215783333333
2023-03-05;55.4;36.579166666666666;;0.0;0.0;0.0;1010.6833333333334;12.733333333333334;24140.0;10.0;1.6666666666666667;0.95;0.46166666666666667;0.18420833333333334;0.23420833333333332;3.92;0.0;20.9;61;31.1;2.699999999999932;0.0;196.15997375
2023-03-06;33.5;22.625;;0.1;0.0;0.0;1014.1958333333333;13.737499999999999;400.0;20.0;1.6666666666666667;0.36;0.13625;0.19000000000000003;0.23550000000000001;2.0100000000000002;0.0;17.0;81;17.3;5.2000000000000455;3.192891023444883;82.4636
2023-03-07;36.4;20.241666666666667;;0.1;0.0;0.0;1013.4625;13.575000000000001;360.0;0.0;0.0;0.39;0.17416666666666666;0.19425;0.23233333333333336;1.87;0.0;17.4;80;18.2;1.8999999999999773;3.469290544877425;91.36372700000001
2023-03-08;41.0;31.408333333333335;;0.3;1.0;0.0;1016.2875;13.525;6360.0;0.0;0.0;0.53;0.26458333333333334;0.19675;0.23070833333333332;2.43;0.0;18.5;75;23.0;4.5;10.756934843167132;113.1178725
2023-03-09;25.2;14.291666666666666;;0.1;0.0;0.0;1015.3458333333333;13.641666666666666;24140.0;0.0;0.0;0.26;0.14416666666666667;0.19625;0.22008333333333333;1.04;0.0;16.9;86;12.1;2.800000000000068;2.4018165310689867;57.27267
2023-03-10;34.6;17.537499999999998;;0.0;0.0;0.0;1014.1999999999999;12.475;6280.0;0.0;0.0;0.5;0.18708333333333335;0.1925;0.22012500000000002;3.02;0.0;17.2;74;15.5;3.2000000000000455;0.0;93.80925000000002
2023-03-11;49.0;33.425000000000004;;0.0;0.0;0.0;1014.7583333333333;12.958333333333334;6240.0;0.0;0.0;0.42;0.21916666666666665;0.18437499999999998;0.20995833333333333;2.35;0.0;17.1;78;25.2;4.899999999999977;0.0;126.3311875
2023-03-12;27.0;21.8;;0.1;0.0;0.0;1016.4;14.362499999999999;24140.0;0.0;0.0;0.35;0.20791666666666667;0.18241666666666667;0.20320833333333332;1.61;0.0;18.2;83;15.3;2.3999999999999773;2.5733748547167714;66.2509125
2023-03-13;36.7;28.258333333333336;;0.0;0.0;0.0;1016.0958333333333;12.579166666666666;24140.0;0.0;0.0;0.97;0.4691666666666667;0.17595833333333333;0.195375;3.79;0.0;20.1;58;20.4;2.400000000000091;0.0;131.87638845833334
2023-03-14;31.3;20.745833333333334;;0.0;0.0;0.0;1015.8708333333334;11.549999999999999;24140.0;0.0;0.0;0.76;0.3804166666666667;0.16845833333333335;0.19108333333333336;3.45;0.0;18.6;64;14.2;3.2000000000000455;0.0;100.89596733333333
2023-03-15;30.2;17.983333333333334;;0.0;0.0;0.0;1017.7291666666666;12.683333333333332;24140.0;0.0;0.0;0.96;0.40625;0.165125;0.18237499999999998;3.4;0.0;20.0;59;13.4;1.8999999999999773;0.0;108.609921
2023-03-16;39.2;18.291666666666668;;0.3;1.0;0.0;1016.2166666666667;14.754166666666668;6220.0;0.0;0.0;0.52;0.21916666666666665;0.16245833333333334;0.18004166666666666;1.84;0.0;19.5;77;20.5;3.2000000000000455;10.284679167125647;109.48808266666667
2023-03-17;31.3;15.166666666666666;;0.0;0.0;0.0;1017.2791666666667;13.762500000000001;22920.0;0.0;0.0;0.68;0.2991666666666667;0.157125;0.18425;2.77;0.0;20.3;71;14.4;2.1000000000000227;0.0;96.90573900000001
2023-03-18;36.0;23.65416666666667;;0.0;0.0;0.0;1016.0458333333332;14.329166666666666;24140.0;0.0;0.0;0.76;0.32958333333333334;0.15070833333333333;0.19770833333333335;3.28;0.0;21.0;69;17.7;1.8999999999999773;0.0;117.17112
2023-03-19;45.4;27.462500000000002;;0.0;0.0;0.0;1014.725;13.225;24140.0;10.0;0.4166666666666667;0.97;0.42208333333333337;0.14779166666666665;0.19729166666666667;3.48;0.0;20.9;60;24.6;3.300000000000068;0.0;165.65780891666668
2023-03-20;32.4;21.29583333333333;;0.0;0.0;0.0;1015.8125;8.987499999999999;24140.0;0.0;0.0;1.07;0.5779166666666666;0.14333333333333334;0.20070833333333335;3.64;0.0;19.1;48;16.3;2.5;0.0;124.52292000000003
2023-03-21;31.0;20.529166666666665;;0.0;0.0;0.0;1016.025;11.545833333333334;24140.0;0.0;0.0;0.94;0.4220833333333333;0.14683333333333334;0.21416666666666664;3.32;0.0;19.1;58;16.2;2.0;0.0;111.44944333333333
2023-03-22;33.8;23.099999999999998;;0.0;0.0;0.0;1015.65;11.9625;24140.0;0.0;0.0;0.94;0.38999999999999996;0.14979166666666666;0.217125;3.32;0.0;19.6;59;19.4;1.7000000000000455;0.0;121.3218608333333
2023-03-23;33.8;21.925;;0.0;0.0;0.0;1014.7083333333334;10.387500000000001;24140.0;10.0;1.25;1.17;0.5045833333333333;0.15395833333333334;0.22408333333333333;3.48;0.0;19.7;46;15.6;2.0;0.0;135.39977208333332
2023-03-24;47.5;27.870833333333334;;0.0;0.0;0.0;1016.3916666666668;11.579166666666666;24140.0;10.0;0.4166666666666667;1.02;0.4383333333333333;0.16237500000000002;0.23024999999999998;3.46;0.0;20.1;57;27.7;4.699999999999932;0.0;176.32011875
2023-03-25;50.0;30.891666666666666;;0.0;0.0;0.0;1016.9916666666667;10.958333333333334;24140.0;0.0;0.0;0.89;0.5437500000000001;0.16870833333333335;0.23358333333333334;3.61;0.0;20.2;61;27.9;3.6000000000000227;0.0;173.0570625
2023-03-26;28.4;16.629166666666666;;0.0;0.0;0.0;1013.1708333333332;10.995833333333332;24140.0;10.0;2.5;0.76;0.2625;0.180625;0.23841666666666664;2.9899999999999998;0.0;17.9;62;11.9;2.2999999999999545;0.0;90.93963999999998
2023-03-27;40.7;24.900000000000002;;0.0;0.0;0.0;1013.5416666666666;9.85;24140.0;0.0;0.0;0.64;0.27208333333333334;0.19283333333333333;0.24225;2.61;0.0;16.0;65;20.1;3.1000000000000227;0.0;120.62476066666669
2023-03-28;46.8;25.3625;;0.2;1.0;0.0;1015.5291666666667;10.554166666666667;24140.0;10.0;0.4166666666666667;0.63;0.2916666666666667;0.20470833333333335;0.24320833333333333;1.6600000000000001;0.0;16.5;66;26.0;6.0;8.532648857957078;136.95202949999998
2023-03-29;51.5;33.61666666666667;;0.0;0.0;0.0;1019.2624999999999;7.745833333333334;24140.0;10.0;1.25;0.87;0.45125;0.21066666666666667;0.24529166666666666;3.17;0.0;15.8;51;28.3;2.300000000000068;0.0;172.32174666666668
2023-03-30;49.0;28.141666666666666;;0.0;0.0;0.0;1019.6583333333333;6.791666666666667;24140.0;0.0;0.0;0.98;0.5279166666666667;0.21208333333333332;0.24579166666666666;3.1799999999999997;0.0;17.4;50;26.8;2.0;0.0;173.463675
2023-03-31;35.6;24.78333333333333;;0.0;0.0;0.0;1016.0583333333334;7.645833333333333;24140.0;10.0;0.4166666666666667;0.87;0.55625;0.21404166666666666;0.247375;3.34;0.0;17.5;56;21.5;4.900000000000091;0.0;118.89481816666667
2023-04-01;43.6;27.662499999999998;;0.0;0.0;0.0;1014.7791666666667;11.6;24140.0;0.0;0.0;1.04;0.39999999999999997;0.21441666666666667;0.24366666666666667;2.97;0.0;20.4;56;24.4;2.099999999999909;0.0;158.816924
2023-04-02;39.6;29.03333333333333;;0.0;0.0;0.0;1015.5749999999999;11.987499999999999;24140.0;0.0;0.0;0.47;0.22583333333333333;0.21695833333333334;0.23933333333333331;1.98;0.0;17.6;76;20.1;3.0;0.0;103.7944215
2023-04-03;40.0;25.175;;0.0;0.0;0.0;1015.5916666666667;10.370833333333334;24140.0;0.0;0.0;0.81;0.36541666666666667;0.21383333333333332;0.23595833333333335;2.91;0.0;18.1;61;23.2;2.0;0.0;129.31846666666667
2023-04-04;32.0;18.170833333333334;;0.0;0.0;0.0;1012.3458333333333;9.262500000000001;24140.0;0.0;0.0;0.69;0.3433333333333333;0.21166666666666667;0.23954166666666665;2.77;0.0;17.2;64;15.0;5.7999999999999545;0.0;96.71306666666666
2023-04-05;30.2;22.150000000000002;;0.1;0.0;0.0;1014.2916666666666;12.166666666666666;11220.0;0.0;0.0;0.3;0.15583333333333335;0.219;0.24575;1.92;0.0;15.9;84;13.9;5.899999999999977;2.878367430090611;69.92206
2023-04-06;46.1;25.945833333333336;;0.2;1.0;0.0;1017.5333333333333;11.799999999999999;24140.0;0.0;0.0;0.68;0.29375;0.22;0.24462499999999998;2.46;0.0;17.8;67;26.4;2.0;8.405023768201309;137.85744000000003
2023-04-07;32.4;23.474999999999998;;0.0;0.0;0.0;1015.4916666666667;8.9625;24140.0;10.0;0.4166666666666667;0.84;0.46625;0.22241666666666668;0.248375;2.91;0.0;18.8;61;18.5;4.7000000000000455;0.0;105.97240799999999
2023-04-08;28.8;16.466666666666665;;0.0;0.0;0.0;1014.5625;9.325000000000001;24140.0;0.0;0.0;0.75;0.29375;0.219375;0.24383333333333335;2.55;0.0;17.0;62;12.9;1.8000000000000682;0.0;89.7435
2023-04-09;33.8;19.075;;0.0;0.0;0.0;1015.8458333333333;10.091666666666667;24140.0;0.0;0.0;0.81;0.30875;0.21895833333333334;0.24104166666666668;2.43;0.0;17.8;60;16.2;3.2999999999999545;0.0;108.96056708333333
2023-04-10;25.9;19.720833333333335;;0.3;1.0;0.0;1014.4291666666667;14.466666666666667;80.0;0.0;0.0;0.22;0.09625;0.21920833333333334;0.234375;1.36;0.0;17.6;88;13.7;2.8999999999999773;6.795234449708016;56.26945508333333
2023-04-11;27.4;17.670833333333334;;0.8;2.0;0.0;1015.1833333333334;14.354166666666666;80.0;0.0;0.0;0.19;0.06833333333333334;0.2197916666666667;0.2336666666666667;1.43;0.0;16.8;90;16.1;2.699999999999932;16.10535461831806;58.04547291666666
2023-04-12;25.6;16.916666666666668;;0.0;0.0;0.0;1013.8833333333333;12.825000000000001;1400.0;0.0;0.0;0.19;0.055;0.21816666666666665;0.23616666666666664;1.37;0.0;15.2;89;10.9;1.6000000000000227;0.0;54.28177066666667
2023-04-13;25.9;16.133333333333333;;0.3;3.0;0.0;1014.3708333333334;12.612499999999999;6280.0;0.0;0.0;0.2;0.09583333333333334;0.21987500000000001;0.23779166666666665;1.01;0.0;15.1;88;12.3;3.300000000000068;6.795234449708016;55.326285
2023-04-14;34.6;19.791666666666668;;0.0;0.0;0.0;1016.1125000000001;12.125;6040.0;10.0;0.4166666666666667;0.44;0.165;0.22283333333333333;0.2439583333333333;1.7;0.0;16.5;77;19.3;4.699999999999932;0.0;88.54555199999999
2023-04-15;28.4;18.354166666666668;;0.0;0.0;0.0;1017.3083333333334;10.279166666666667;24140.0;20.0;0.8333333333333334;0.76;0.2554166666666667;0.226625;0.25266666666666665;2.2;0.0;16.4;59;12.8;2.300000000000068;0.0;88.640376
2023-04-16;56.2;27.7;;0.0;0.0;0.0;1019.4875000000001;8.920833333333333;24140.0;0.0;0.0;0.67;0.27291666666666664;0.2354166666666667;0.2602083333333333;2.33;0.0;15.4;62;33.2;5.300000000000068;0.0;165.61320416666666
2023-04-17;51.1;29.795833333333334;;0.0;0.0;0.0;1021.6374999999999;6.691666666666666;24140.0;10.0;0.4166666666666667;0.56;0.3283333333333333;0.23729166666666668;0.257125;2.36;0.0;14.1;65;29.1;2.7000000000000455;0.0;140.51605750000002
2023-04-18;39.2;21.400000000000002;;0.0;0.0;0.0;1023.5124999999999;7.1375;24140.0;0.0;0.0;0.62;0.32916666666666666;0.238;0.25645833333333334;1.96;0.0;14.6;62;20.9;2.2000000000000455;0.0;111.89404800000003
2023-04-19;40.7;24.7625;;0.0;0.0;0.0;1017.475;10.983333333333334;24140.0;0.0;0.0;0.73;0.3279166666666667;0.239125;0.2565;2.3;0.0;19.1;67;21.7;10.399999999999977;0.0;123.984969625
2023-04-20;47.9;25.383333333333336;;0.3;3.0;0.0;1012.5083333333333;11.237499999999999;520.0;0.0;0.0;0.29;0.09708333333333334;0.24158333333333334;0.256;1.22;0.0;14.9;83;25.8;6.100000000000023;12.567248267992818;108.65432425
2023-04-21;30.6;20.479166666666668;;0.1;0.0;0.0;1017.5875;12.295833333333334;280.0;0.0;0.0;0.41;0.14041666666666666;0.24541666666666664;0.257;1.59;0.0;16.4;78;15.5;3.7000000000000455;2.916491502012341;75.7032525
2023-04-22;36.4;21.825;;0.0;0.0;0.0;1017.2666666666668;10.558333333333334;24140.0;0.0;0.0;0.45;0.18791666666666665;0.24487499999999998;0.25958333333333333;1.97;0.0;16.1;76;21.4;2.699999999999932;0.0;92.63549749999999
2023-04-23;23.8;15.791666666666666;;0.0;0.0;0.0;1017.4;10.554166666666667;24140.0;0.0;0.0;0.27;0.11833333333333333;0.24962499999999999;0.27033333333333337;1.74;0.0;14.6;84;9.8;1.5;0.0;52.90683475
2023-04-24;27.4;14.362499999999999;;0.1;0.0;0.0;1018.6625;9.799999999999999;24140.0;0.0;0.0;0.35;0.11;0.259125;0.276625;1.36;0.0;14.0;78;13.7;2.2999999999999545;2.611498926638501;64.39496625
2023-04-25;21.6;11.754166666666668;;0.0;0.0;0.0;1016.85;9.479166666666666;24140.0;0.0;0.0;0.35;0.14833333333333334;0.26608333333333334;0.28108333333333335;1.3800000000000001;0.0;14.8;79;9.1;1.8999999999999773;0.0;50.56101
